id,Csplus_location,day,block,block_type,trial,rating,trial_type
06RK,feet,1,4,test,100,25,CSplus_UShigh
06RK,feet,1,4,test,101,-15,CSminus_USlow
06RK,feet,1,4,test,102,-20,CSminus_USlow
06RK,feet,1,4,test,103,15,CSplus_UStest
06RK,feet,1,4,test,104,5,CSminus_UStest
06RK,feet,1,4,test,105,20,CSplus_UShigh
06RK,feet,1,4,test,106,25,CSplus_UShigh
06RK,feet,1,4,test,107,-10,CSminus_USlow
06RK,feet,1,4,test,108,15,CSplus_UShigh
06RK,feet,1,4,test,109,-25,CSminus_USlow
06RK,feet,1,4,test,110,15,CSplus_UStest
06RK,feet,1,4,test,111,30,CSminus_UStest
06RK,feet,1,4,test,112,35,CSplus_UShigh
06RK,feet,1,4,test,113,-25,CSminus_only
06RK,feet,1,4,test,114,35,CSminus_UStest
06RK,feet,1,5,test,115,5,CSminus_UStest
06RK,feet,1,5,test,116,15,CSplus_UShigh
06RK,feet,1,5,test,117,-10,CSminus_UStest
06RK,feet,1,5,test,118,15,UStest_only
06RK,feet,1,5,test,119,15,CSminus_UStest
06RK,feet,1,5,test,120,-10,CSplus_UStest
06RK,feet,1,5,test,121,-15,CSminus_USlow
06RK,feet,1,5,test,122,-25,CSminus_only
06RK,feet,1,5,test,123,10,UStest_only
06RK,feet,1,5,test,124,2,CSminus_UStest
06RK,feet,1,5,test,125,-20,CSminus_USlow
06RK,feet,1,5,test,126,10,CSplus_UShigh
06RK,feet,1,5,test,127,-10,CSminus_USlow
06RK,feet,1,5,test,128,10,CSplus_UStest
06RK,feet,1,5,test,129,25,CSplus_UShigh
06RK,feet,1,5,test,130,5,CSplus_UStest
06RK,feet,1,5,test,131,5,UStest_only
06RK,feet,1,5,test,132,20,CSplus_UShigh
06RK,feet,1,5,test,133,20,CSplus_UShigh
06RK,feet,1,5,test,134,-25,CSplus_only
06RK,feet,1,5,test,135,-20,CSminus_USlow
06RK,feet,1,5,test,136,-30,CSplus_only
06RK,feet,1,5,test,137,-25,CSminus_USlow
06RK,feet,1,5,test,138,-25,CSminus_USlow
06RK,feet,1,5,test,139,-25,CSminus_only
06RK,feet,1,5,test,140,-25,CSplus_UStest
06RK,feet,1,5,test,141,20,CSplus_UShigh
06RK,feet,1,5,test,142,-20,CSminus_USlow
06RK,feet,1,5,test,143,20,CSplus_UShigh
06RK,feet,1,5,test,144,30,CSplus_UShigh
06RK,feet,1,5,test,145,-30,CSminus_USlow
06RK,feet,1,5,test,146,-20,CSminus_UStest
06RK,feet,1,5,test,147,-25,CSminus_USlow
06RK,feet,1,5,test,148,-30,CSminus_only
06RK,feet,1,5,test,149,5,UStest_only
06RK,feet,1,5,test,150,-20,CSplus_only
06RK,feet,1,5,test,151,20,CSplus_UShigh
06RK,feet,1,5,test,152,20,CSplus_UStest
06RK,feet,1,5,test,153,-25,CSminus_USlow
06RK,feet,1,5,test,154,20,CSplus_UShigh
06RK,feet,2,1,acquisition,1,10,CSplus_UShigh
06RK,feet,2,1,acquisition,2,-25,CSminus_USlow
06RK,feet,2,1,acquisition,3,-30,CSminus_USlow
06RK,feet,2,1,acquisition,4,15,CSplus_UShigh
06RK,feet,2,1,acquisition,5,25,CSplus_UShigh
06RK,feet,2,1,acquisition,6,-25,CSminus_USlow
06RK,feet,2,1,acquisition,7,15,CSplus_UShigh
06RK,feet,2,1,acquisition,8,10,CSplus_UShigh
06RK,feet,2,1,acquisition,9,20,CSplus_UShigh
06RK,feet,2,1,acquisition,10,-20,CSminus_USlow
06RK,feet,2,1,acquisition,11,-30,CSminus_USlow
06RK,feet,2,1,acquisition,12,-20,CSminus_USlow
06RK,feet,2,1,acquisition,13,15,CSplus_UShigh
06RK,feet,2,1,acquisition,14,-20,CSminus_USlow
06RK,feet,2,1,acquisition,15,-30,CSminus_USlow
06RK,feet,2,1,acquisition,16,10,CSplus_UShigh
06RK,feet,2,1,acquisition,17,-20,CSminus_USlow
06RK,feet,2,1,acquisition,18,-25,CSminus_USlow
06RK,feet,2,1,acquisition,19,15,CSplus_UShigh
06RK,feet,2,1,acquisition,20,-25,CSminus_USlow
06RK,feet,2,1,acquisition,21,10,CSplus_UShigh
06RK,feet,2,1,acquisition,22,20,CSplus_UShigh
06RK,feet,2,1,acquisition,23,-25,CSminus_USlow
06RK,feet,2,1,acquisition,24,15,CSplus_UShigh
06RK,feet,2,2,test,25,-30,CSminus_only
06RK,feet,2,2,test,26,-30,CSminus_USlow
06RK,feet,2,2,test,27,10,CSplus_UShigh
06RK,feet,2,2,test,28,-20,CSminus_USlow
06RK,feet,2,2,test,29,-30,CSplus_only
06RK,feet,2,2,test,30,15,CSplus_UShigh
06RK,feet,2,2,test,31,15,CSplus_UShigh
06RK,feet,2,2,test,32,10,UStest_only
06RK,feet,2,2,test,33,-15,CSplus_UStest
06RK,feet,2,2,test,34,-30,CSminus_USlow
06RK,feet,2,2,test,35,-30,CSplus_only
06RK,feet,2,2,test,36,-20,CSplus_UStest
06RK,feet,2,2,test,37,-25,CSminus_UStest
06RK,feet,2,2,test,38,5,CSplus_UShigh
06RK,feet,2,2,test,39,-30,CSminus_only
06RK,feet,2,2,test,40,-25,CSminus_UStest
06RK,feet,2,2,test,41,-25,CSminus_USlow
06RK,feet,2,2,test,42,-30,CSminus_USlow
06RK,feet,2,2,test,43,-15,CSplus_UStest
06RK,feet,2,2,test,44,5,CSplus_UShigh
06RK,feet,2,2,test,45,10,CSplus_UShigh
06RK,feet,2,2,test,46,-20,CSminus_UStest
06RK,feet,2,2,test,47,-20,CSplus_UStest
06RK,feet,2,2,test,48,-30,CSminus_USlow
06RK,feet,2,2,test,49,-30,CSminus_USlow
06RK,feet,2,2,test,50,-25,UStest_only
06RK,feet,2,2,test,51,-30,CSminus_UStest
06RK,feet,2,2,test,52,15,CSplus_UShigh
06RK,feet,2,2,test,53,-10,UStest_only
06RK,feet,2,2,test,54,-25,CSplus_only
06RK,feet,2,2,test,55,-25,CSminus_only
06RK,feet,2,2,test,56,-30,CSminus_USlow
06RK,feet,2,2,test,57,15,CSplus_UShigh
06RK,feet,2,2,test,58,-25,CSminus_USlow
06RK,feet,2,2,test,59,10,CSplus_UShigh
06RK,feet,2,2,test,60,-30,CSminus_UStest
06RK,feet,2,2,test,61,-15,UStest_only
06RK,feet,2,2,test,62,-20,CSplus_UStest
06RK,feet,2,2,test,63,-30,CSminus_USlow
06RK,feet,2,2,test,64,5,CSplus_UShigh
06RK,feet,2,3,test,65,-20,CSplus_only
06RK,feet,2,3,test,66,-10,UStest_only
06RK,feet,2,3,test,67,-25,CSminus_USlow
06RK,feet,2,3,test,68,-25,CSminus_only
06RK,feet,2,3,test,69,-30,CSminus_USlow
06RK,feet,2,3,test,70,-25,CSminus_USlow
06RK,feet,2,3,test,71,-25,CSplus_only
06RK,feet,2,3,test,72,10,CSplus_UShigh
06RK,feet,2,3,test,73,-25,CSminus_only
06RK,feet,2,3,test,74,-20,UStest_only
06RK,feet,2,3,test,75,-30,CSminus_USlow
06RK,feet,2,3,test,76,15,CSplus_UShigh
06RK,feet,2,3,test,77,-25,CSplus_UStest
06RK,feet,2,3,test,78,15,CSplus_UShigh
06RK,feet,2,3,test,79,-10,UStest_only
06RK,feet,2,3,test,80,-25,CSminus_USlow
06RK,feet,2,3,test,81,-25,CSminus_UStest
06RK,feet,2,3,test,82,-25,CSplus_only
06RK,feet,2,3,test,83,-25,CSplus_UStest
06RK,feet,2,3,test,84,-20,CSplus_UShigh
06RK,feet,2,3,test,85,15,CSplus_UShigh
06RK,feet,2,3,test,86,5,UStest_only
06RK,feet,2,3,test,87,-20,CSminus_UStest
06RK,feet,2,3,test,88,-25,CSplus_UStest
06RK,feet,2,3,test,89,-25,CSminus_USlow
06RK,feet,2,3,test,90,10,CSplus_UShigh
06RK,feet,2,3,test,91,-25,CSminus_USlow
06RK,feet,2,3,test,92,-25,CSminus_USlow
06RK,feet,2,3,test,93,-20,CSplus_UStest
06RK,feet,2,3,test,94,-15,CSminus_UStest
06RK,feet,2,3,test,95,10,CSplus_UShigh
06RK,feet,2,3,test,96,20,CSplus_UShigh
06RK,feet,2,3,test,97,-25,CSminus_USlow
06RK,feet,2,3,test,98,10,CSplus_UShigh
06RK,feet,2,3,test,99,-30,CSminus_USlow
06RK,feet,2,3,test,100,-25,CSplus_UStest
06RK,feet,2,3,test,101,-30,CSminus_UStest
06RK,feet,2,3,test,102,20,CSplus_UShigh
06RK,feet,2,3,test,103,-25,CSminus_only
06RK,feet,2,3,test,104,-30,CSminus_UStest
06RK,feet,2,4,test,105,-15,CSminus_UStest
06RK,feet,2,4,test,106,15,CSplus_UShigh
06RK,feet,2,4,test,107,15,CSminus_UStest
06RK,feet,2,4,test,108,10,UStest_only
06RK,feet,2,4,test,109,-25,CSminus_UStest
06RK,feet,2,4,test,110,-15,CSplus_UStest
06RK,feet,2,4,test,111,-25,CSminus_USlow
06RK,feet,2,4,test,112,-20,CSminus_only
06RK,feet,2,4,test,113,5,UStest_only
06RK,feet,2,4,test,114,-20,CSminus_UStest
06RK,feet,2,4,test,115,-20,CSminus_USlow
06RK,feet,2,4,test,116,15,CSplus_UShigh
06RK,feet,2,4,test,117,-30,CSminus_USlow
06RK,feet,2,4,test,118,-20,CSplus_UStest
06RK,feet,2,4,test,119,15,CSplus_UShigh
06RK,feet,2,4,test,120,10,CSplus_UStest
06RK,feet,2,4,test,121,10,UStest_only
06RK,feet,2,4,test,122,15,CSplus_UShigh
06RK,feet,2,4,test,123,20,CSplus_UShigh
06RK,feet,2,4,test,124,-20,CSplus_only
06RK,feet,2,4,test,125,-25,CSminus_USlow
06RK,feet,2,4,test,126,-20,CSplus_only
06RK,feet,2,4,test,127,-30,CSminus_USlow
06RK,feet,2,4,test,128,-25,CSminus_USlow
06RK,feet,2,4,test,129,-20,CSminus_only
06RK,feet,2,4,test,130,-15,CSplus_UStest
06RK,feet,2,4,test,131,15,CSplus_UShigh
06RK,feet,2,4,test,132,-30,CSminus_USlow
06RK,feet,2,4,test,133,20,CSplus_UShigh
06RK,feet,2,4,test,134,20,CSplus_UShigh
06RK,feet,2,4,test,135,-20,CSminus_USlow
06RK,feet,2,4,test,136,10,CSminus_UStest
06RK,feet,2,4,test,137,-25,CSminus_USlow
06RK,feet,2,4,test,138,-25,CSminus_only
06RK,feet,2,4,test,139,-10,UStest_only
06RK,feet,2,4,test,140,-20,CSplus_only
06RK,feet,2,4,test,141,15,CSplus_UShigh
06RK,feet,2,4,test,142,-25,CSplus_UStest
06RK,feet,2,4,test,143,-25,CSminus_USlow
06RK,feet,2,4,test,144,-25,CSplus_UShigh
07AF,feet,1,1,baseline,1,-40,CSminus_only
07AF,feet,1,1,baseline,2,-40,CSplus_only
07AF,feet,1,1,baseline,3,-40,CSminus_only
07AF,feet,1,1,baseline,4,-40,CSplus_only
07AF,feet,1,1,baseline,5,-40,CSplus_only
07AF,feet,1,1,baseline,6,-40,CSminus_only
07AF,feet,1,1,baseline,7,-40,CSplus_only
07AF,feet,1,1,baseline,8,-40,CSminus_only
07AF,feet,1,1,baseline,9,-40,CSplus_only
07AF,feet,1,1,baseline,10,-40,CSminus_only
07AF,feet,1,2,acquisition,11,5,CSplus_UShigh
07AF,feet,1,2,acquisition,12,-5,CSminus_USlow
07AF,feet,1,2,acquisition,13,5,CSplus_UShigh
07AF,feet,1,2,acquisition,14,5,CSminus_USlow
07AF,feet,1,2,acquisition,15,15,CSplus_UShigh
07AF,feet,1,2,acquisition,16,-15,CSminus_USlow
07AF,feet,1,2,acquisition,17,-5,CSplus_UShigh
07AF,feet,1,2,acquisition,18,-15,CSplus_UShigh
07AF,feet,1,2,acquisition,19,5,CSminus_USlow
07AF,feet,1,2,acquisition,20,5,CSplus_UShigh
07AF,feet,1,2,acquisition,21,-5,CSminus_USlow
07AF,feet,1,2,acquisition,22,-10,CSminus_USlow
07AF,feet,1,2,acquisition,23,20,CSplus_UShigh
07AF,feet,1,2,acquisition,24,5,CSminus_USlow
07AF,feet,1,2,acquisition,25,15,CSplus_UShigh
07AF,feet,1,2,acquisition,26,10,CSminus_USlow
07AF,feet,1,2,acquisition,27,20,CSplus_UShigh
07AF,feet,1,2,acquisition,28,10,CSminus_USlow
07AF,feet,1,2,acquisition,29,-5,CSminus_USlow
07AF,feet,1,2,acquisition,30,15,CSplus_UShigh
07AF,feet,1,2,acquisition,31,-15,CSminus_USlow
07AF,feet,1,2,acquisition,32,-5,CSminus_USlow
07AF,feet,1,2,acquisition,33,10,CSplus_UShigh
07AF,feet,1,2,acquisition,34,10,CSplus_UShigh
07AF,feet,1,3,test,35,-40,CSminus_only
07AF,feet,1,3,test,36,-15,CSminus_USlow
07AF,feet,1,3,test,37,20,CSplus_UShigh
07AF,feet,1,3,test,38,5,CSminus_USlow
07AF,feet,1,3,test,39,-40,CSplus_only
07AF,feet,1,3,test,40,30,CSplus_UShigh
07AF,feet,1,3,test,41,25,CSplus_UShigh
07AF,feet,1,3,test,42,-10,UStest_only
07AF,feet,1,3,test,43,5,CSplus_UStest
07AF,feet,1,3,test,44,-5,CSminus_USlow
07AF,feet,1,3,test,45,-40,CSplus_only
07AF,feet,1,3,test,46,5,CSplus_UStest
07AF,feet,1,3,test,47,-5,CSminus_UStest
07AF,feet,1,3,test,48,-10,CSplus_UShigh
07AF,feet,1,3,test,49,-40,CSminus_only
07AF,feet,1,3,test,50,-5,CSminus_UStest
07AF,feet,1,3,test,51,-5,CSminus_USlow
07AF,feet,1,3,test,52,5,CSminus_USlow
07AF,feet,1,3,test,53,-5,CSplus_UStest
07AF,feet,1,3,test,54,-5,CSplus_UShigh
07AF,feet,1,3,test,55,-10,CSplus_UShigh
07AF,feet,1,3,test,56,-10,CSminus_UStest
07AF,feet,1,3,test,57,-10,CSplus_UStest
07AF,feet,1,3,test,58,-10,CSminus_USlow
07AF,feet,1,3,test,59,5,CSminus_USlow
07AF,feet,1,3,test,60,10,UStest_only
07AF,feet,1,3,test,61,5,CSminus_UStest
07AF,feet,1,3,test,62,10,CSplus_UShigh
07AF,feet,1,3,test,63,10,UStest_only
07AF,feet,1,3,test,64,-40,CSplus_only
07AF,feet,1,3,test,65,-40,CSminus_only
07AF,feet,1,3,test,66,12,CSminus_USlow
07AF,feet,1,3,test,67,15,CSplus_UShigh
07AF,feet,1,3,test,68,-10,CSminus_USlow
07AF,feet,1,3,test,69,10,CSplus_UShigh
07AF,feet,1,3,test,70,-10,CSminus_UStest
07AF,feet,1,3,test,71,5,UStest_only
07AF,feet,1,3,test,72,5,CSplus_UStest
07AF,feet,1,3,test,73,-10,CSminus_USlow
07AF,feet,1,3,test,74,10,CSplus_UShigh
07AF,feet,1,4,test,75,-40,CSplus_only
07AF,feet,1,4,test,76,5,UStest_only
07AF,feet,1,4,test,77,-5,CSminus_USlow
07AF,feet,1,4,test,78,-30,CSminus_only
07AF,feet,1,4,test,79,-10,CSminus_USlow
07AF,feet,1,4,test,80,-5,CSminus_USlow
07AF,feet,1,4,test,81,-40,CSplus_only
07AF,feet,1,4,test,82,15,CSplus_UShigh
07AF,feet,1,4,test,83,-40,CSminus_only
07AF,feet,1,4,test,84,30,UStest_only
07AF,feet,1,4,test,85,-20,CSminus_USlow
07AF,feet,1,4,test,86,15,CSplus_UShigh
07AF,feet,1,4,test,87,-10,CSplus_UStest
07AF,feet,1,4,test,88,-5,CSplus_UShigh
07AF,feet,1,4,test,89,-10,UStest_only
07AF,feet,1,4,test,90,-15,CSminus_USlow
07AF,feet,1,4,test,91,-5,CSminus_UStest
07AF,feet,1,4,test,92,-30,CSplus_only
07AF,feet,1,4,test,93,-15,CSplus_UStest
07AF,feet,1,4,test,94,15,CSplus_UShigh
07AF,feet,1,4,test,95,20,CSplus_UShigh
07AF,feet,1,4,test,96,10,UStest_only
07AF,feet,1,4,test,97,-5,CSminus_UStest
07AF,feet,1,4,test,98,5,CSplus_UStest
07AF,feet,1,4,test,99,-5,CSminus_USlow
07AF,feet,1,4,test,100,20,CSplus_UShigh
07AF,feet,1,4,test,101,-10,CSminus_USlow
07AF,feet,1,4,test,102,-15,CSminus_USlow
07AF,feet,1,4,test,103,-5,CSplus_UStest
07AF,feet,1,4,test,104,-5,CSminus_UStest
07AF,feet,1,4,test,105,15,CSplus_UShigh
07AF,feet,1,4,test,106,10,CSplus_UShigh
07AF,feet,1,4,test,107,-15,CSminus_USlow
07AF,feet,1,4,test,108,15,CSplus_UShigh
07AF,feet,1,4,test,109,-5,CSminus_USlow
07AF,feet,1,4,test,110,-5,CSplus_UStest
07AF,feet,1,4,test,111,-5,CSminus_UStest
07AF,feet,1,4,test,112,20,CSplus_UShigh
07AF,feet,1,4,test,113,-30,CSminus_only
07AF,feet,1,4,test,114,10,CSminus_UStest
07AF,feet,1,5,test,115,5,CSminus_UStest
07AF,feet,1,5,test,116,20,CSplus_UShigh
07AF,feet,1,5,test,117,-5,CSminus_UStest
07AF,feet,1,5,test,118,10,UStest_only
07AF,feet,1,5,test,119,-10,CSminus_UStest
07AF,feet,1,5,test,120,-10,CSplus_UStest
07AF,feet,1,5,test,121,-10,CSminus_USlow
07AF,feet,1,5,test,122,-20,CSminus_only
07AF,feet,1,5,test,123,20,UStest_only
07AF,feet,1,5,test,124,-10,CSminus_UStest
07AF,feet,1,5,test,125,-10,CSminus_USlow
07AF,feet,1,5,test,126,15,CSplus_UShigh
07AF,feet,1,5,test,127,5,CSminus_USlow
07AF,feet,1,5,test,128,10,CSplus_UStest
07AF,feet,1,5,test,129,15,CSplus_UShigh
07AF,feet,1,5,test,130,5,CSplus_UStest
07AF,feet,1,5,test,131,15,UStest_only
07AF,feet,1,5,test,132,20,CSplus_UShigh
07AF,feet,1,5,test,133,15,CSplus_UShigh
07AF,feet,1,5,test,134,-20,CSplus_only
07AF,feet,1,5,test,135,-5,CSminus_USlow
07AF,feet,1,5,test,136,-30,CSplus_only
07AF,feet,1,5,test,137,-15,CSminus_USlow
07AF,feet,1,5,test,138,-10,CSminus_USlow
07AF,feet,1,5,test,139,-30,CSminus_only
07AF,feet,1,5,test,140,5,CSplus_UStest
07AF,feet,1,5,test,141,15,CSplus_UShigh
07AF,feet,1,5,test,142,5,CSminus_USlow
07AF,feet,1,5,test,143,5,CSplus_UShigh
07AF,feet,1,5,test,144,5,CSplus_UShigh
07AF,feet,1,5,test,145,-10,CSminus_USlow
07AF,feet,1,5,test,146,-5,CSminus_UStest
07AF,feet,1,5,test,147,-5,CSminus_USlow
07AF,feet,1,5,test,148,-30,CSminus_only
07AF,feet,1,5,test,149,30,UStest_only
07AF,feet,1,5,test,150,-30,CSplus_only
07AF,feet,1,5,test,151,20,CSplus_UShigh
07AF,feet,1,5,test,152,-5,CSplus_UStest
07AF,feet,1,5,test,153,-5,CSminus_USlow
07AF,feet,1,5,test,154,10,CSplus_UShigh
07AF,feet,2,1,acquisition,1,5,CSplus_UShigh
07AF,feet,2,1,acquisition,2,-10,CSminus_USlow
07AF,feet,2,1,acquisition,3,15,CSplus_UShigh
07AF,feet,2,1,acquisition,4,-5,CSminus_USlow
07AF,feet,2,1,acquisition,5,10,CSplus_UShigh
07AF,feet,2,1,acquisition,6,-5,CSminus_USlow
07AF,feet,2,1,acquisition,7,20,CSplus_UShigh
07AF,feet,2,1,acquisition,8,25,CSplus_UShigh
07AF,feet,2,1,acquisition,9,-10,CSminus_USlow
07AF,feet,2,1,acquisition,10,10,CSplus_UShigh
07AF,feet,2,1,acquisition,11,-5,CSminus_USlow
07AF,feet,2,1,acquisition,12,-5,CSminus_USlow
07AF,feet,2,1,acquisition,13,15,CSplus_UShigh
07AF,feet,2,1,acquisition,14,15,CSminus_USlow
07AF,feet,2,1,acquisition,15,25,CSplus_UShigh
07AF,feet,2,1,acquisition,16,5,CSminus_USlow
07AF,feet,2,1,acquisition,17,20,CSplus_UShigh
07AF,feet,2,1,acquisition,18,-5,CSminus_USlow
07AF,feet,2,1,acquisition,19,-10,CSminus_USlow
07AF,feet,2,1,acquisition,20,15,CSplus_UShigh
07AF,feet,2,1,acquisition,21,-5,CSminus_USlow
07AF,feet,2,1,acquisition,22,-15,CSminus_USlow
07AF,feet,2,1,acquisition,23,5,CSplus_UShigh
07AF,feet,2,1,acquisition,24,5,CSplus_UShigh
07AF,feet,2,2,test,25,-5,CSminus_UStest
07AF,feet,2,2,test,26,5,CSplus_UShigh
07AF,feet,2,2,test,27,5,CSminus_UStest
07AF,feet,2,2,test,28,5,UStest_only
07AF,feet,2,2,test,29,10,CSminus_UStest
07AF,feet,2,2,test,30,5,CSplus_UStest
07AF,feet,2,2,test,31,5,CSminus_USlow
07AF,feet,2,2,test,32,-30,CSminus_only
07AF,feet,2,2,test,33,15,UStest_only
07AF,feet,2,2,test,34,15,CSminus_UStest
07AF,feet,2,2,test,35,5,CSminus_USlow
07AF,feet,2,2,test,36,15,CSplus_UShigh
07AF,feet,2,2,test,37,-10,CSminus_USlow
07AF,feet,2,2,test,38,-5,CSplus_UStest
07AF,feet,2,2,test,39,20,CSplus_UShigh
07AF,feet,2,2,test,40,15,CSplus_UStest
07AF,feet,2,2,test,41,10,UStest_only
07AF,feet,2,2,test,42,10,CSplus_UShigh
07AF,feet,2,2,test,43,10,CSplus_UShigh
07AF,feet,2,2,test,44,-30,CSplus_only
07AF,feet,2,2,test,45,-5,CSminus_USlow
07AF,feet,2,2,test,46,-20,CSplus_only
07AF,feet,2,2,test,47,-5,CSminus_USlow
07AF,feet,2,2,test,48,-5,CSminus_USlow
07AF,feet,2,2,test,49,-30,CSminus_only
07AF,feet,2,2,test,50,15,CSplus_UStest
07AF,feet,2,2,test,51,20,CSplus_UShigh
07AF,feet,2,2,test,52,-5,CSminus_USlow
07AF,feet,2,2,test,53,15,CSplus_UShigh
07AF,feet,2,2,test,54,30,CSplus_UShigh
07AF,feet,2,2,test,55,5,CSminus_USlow
07AF,feet,2,2,test,56,10,CSminus_UStest
07AF,feet,2,2,test,57,-5,CSminus_USlow
07AF,feet,2,2,test,58,-20,CSminus_only
07AF,feet,2,2,test,59,10,UStest_only
07AF,feet,2,2,test,60,-20,CSplus_only
07AF,feet,2,2,test,61,15,CSplus_UShigh
07AF,feet,2,2,test,62,5,CSplus_UStest
07AF,feet,2,2,test,63,5,CSminus_USlow
07AF,feet,2,2,test,64,20,CSplus_UShigh
07AF,feet,2,3,test,65,-30,CSplus_only
07AF,feet,2,3,test,66,20,UStest_only
07AF,feet,2,3,test,67,10,CSminus_USlow
07AF,feet,2,3,test,68,-20,CSminus_only
07AF,feet,2,3,test,69,-5,CSminus_USlow
07AF,feet,2,3,test,70,-5,CSminus_USlow
07AF,feet,2,3,test,71,-20,CSplus_only
07AF,feet,2,3,test,72,25,CSplus_UShigh
07AF,feet,2,3,test,73,-20,CSminus_only
07AF,feet,2,3,test,74,30,UStest_only
07AF,feet,2,3,test,75,15,CSminus_USlow
07AF,feet,2,3,test,76,5,CSplus_UShigh
07AF,feet,2,3,test,77,-5,CSplus_UStest
07AF,feet,2,3,test,78,30,CSplus_UShigh
07AF,feet,2,3,test,79,5,UStest_only
07AF,feet,2,3,test,80,-5,CSminus_USlow
07AF,feet,2,3,test,81,-10,CSminus_UStest
07AF,feet,2,3,test,82,-20,CSplus_only
07AF,feet,2,3,test,83,5,CSplus_UStest
07AF,feet,2,3,test,84,-5,CSplus_UShigh
07AF,feet,2,3,test,85,5,CSplus_UShigh
07AF,feet,2,3,test,86,5,UStest_only
07AF,feet,2,3,test,87,5,CSminus_UStest
07AF,feet,2,3,test,88,-5,CSplus_UStest
07AF,feet,2,3,test,89,5,CSminus_USlow
07AF,feet,2,3,test,90,20,CSplus_UShigh
07AF,feet,2,3,test,91,-5,CSminus_USlow
07AF,feet,2,3,test,92,-10,CSminus_USlow
07AF,feet,2,3,test,93,-5,CSplus_UStest
07AF,feet,2,3,test,94,5,CSminus_UStest
07AF,feet,2,3,test,95,5,CSplus_UShigh
07AF,feet,2,3,test,96,15,CSplus_UShigh
07AF,feet,2,3,test,97,10,CSminus_USlow
07AF,feet,2,3,test,98,10,CSplus_UShigh
07AF,feet,2,3,test,99,-10,CSminus_USlow
07AF,feet,2,3,test,100,-10,CSplus_UStest
07AF,feet,2,3,test,101,-5,CSminus_UStest
07AF,feet,2,3,test,102,20,CSplus_UShigh
07AF,feet,2,3,test,103,-20,CSminus_only
07AF,feet,2,3,test,104,-5,CSminus_UStest
07AF,feet,2,4,test,105,-20,CSminus_only
07AF,feet,2,4,test,106,-10,CSminus_USlow
07AF,feet,2,4,test,107,15,CSplus_UShigh
07AF,feet,2,4,test,108,-5,CSminus_USlow
07AF,feet,2,4,test,109,-20,CSplus_only
07AF,feet,2,4,test,110,20,CSplus_UShigh
07AF,feet,2,4,test,111,15,CSplus_UShigh
07AF,feet,2,4,test,112,15,UStest_only
07AF,feet,2,4,test,113,-5,CSplus_UStest
07AF,feet,2,4,test,114,5,CSminus_USlow
07AF,feet,2,4,test,115,-40,CSplus_only
07AF,feet,2,4,test,116,10,CSplus_UStest
07AF,feet,2,4,test,117,5,CSminus_UStest
07AF,feet,2,4,test,118,30,CSplus_UShigh
07AF,feet,2,4,test,119,-20,CSminus_only
07AF,feet,2,4,test,120,-10,CSminus_UStest
07AF,feet,2,4,test,121,5,CSminus_USlow
07AF,feet,2,4,test,122,5,CSminus_USlow
07AF,feet,2,4,test,123,-5,CSplus_UStest
07AF,feet,2,4,test,124,30,CSplus_UShigh
07AF,feet,2,4,test,125,20,CSplus_UShigh
07AF,feet,2,4,test,126,5,CSminus_UStest
07AF,feet,2,4,test,127,5,CSplus_UStest
07AF,feet,2,4,test,128,-5,CSminus_USlow
07AF,feet,2,4,test,129,-5,CSminus_USlow
07AF,feet,2,4,test,130,5,UStest_only
07AF,feet,2,4,test,131,5,CSminus_UStest
07AF,feet,2,4,test,132,-5,CSplus_UShigh
07AF,feet,2,4,test,133,10,UStest_only
07AF,feet,2,4,test,134,-30,CSplus_only
07AF,feet,2,4,test,135,-30,CSminus_only
07AF,feet,2,4,test,136,-5,CSminus_USlow
07AF,feet,2,4,test,137,25,CSplus_UShigh
07AF,feet,2,4,test,138,5,CSminus_USlow
07AF,feet,2,4,test,139,5,CSplus_UShigh
07AF,feet,2,4,test,140,10,CSminus_UStest
07AF,feet,2,4,test,141,20,UStest_only
07AF,feet,2,4,test,142,-5,CSplus_UStest
07AF,feet,2,4,test,143,5,CSminus_USlow
07AF,feet,2,4,test,144,10,CSplus_UShigh
08DR,head,1,1,baseline,1,-30,CSplus_only
08DR,head,1,1,baseline,2,-30,CSminus_only
08DR,head,1,1,baseline,3,-25,CSplus_only
08DR,head,1,1,baseline,4,-30,CSminus_only
08DR,head,1,1,baseline,5,-30,CSminus_only
08DR,head,1,1,baseline,6,-30,CSplus_only
08DR,head,1,1,baseline,7,-30,CSminus_only
08DR,head,1,1,baseline,8,-35,CSplus_only
08DR,head,1,1,baseline,9,-30,CSminus_only
08DR,head,1,1,baseline,10,-35,CSplus_only
08DR,head,1,2,acquisition,11,-10,CSminus_USlow
08DR,head,1,2,acquisition,12,-5,CSplus_UShigh
08DR,head,1,2,acquisition,13,1,CSplus_UShigh
08DR,head,1,2,acquisition,14,-30,CSminus_USlow
08DR,head,1,2,acquisition,15,-10,CSminus_USlow
08DR,head,1,2,acquisition,16,10,CSplus_UShigh
08DR,head,1,2,acquisition,17,-10,CSminus_USlow
08DR,head,1,2,acquisition,18,-20,CSminus_USlow
08DR,head,1,2,acquisition,19,-10,CSminus_USlow
08DR,head,1,2,acquisition,20,5,CSplus_UShigh
08DR,head,1,2,acquisition,21,10,CSplus_UShigh
08DR,head,1,2,acquisition,22,15,CSplus_UShigh
08DR,head,1,2,acquisition,23,-10,CSminus_USlow
08DR,head,1,2,acquisition,24,1,CSplus_UShigh
